group,names,scores,logfoldchanges,pvals,pvals_adj
2,Zfp946,7.7006693,0.19797744,1.3535534936156396e-14,1.7300738901848445e-14
2,Ccl4,7.678796,0.050780125,1.6059069476214184e-14,2.0510087157810557e-14
2,Mdp1,7.6425357,0.035247386,2.129847010159407e-14,2.707376058368776e-14
2,Parp6,7.5420227,0.18197004,4.627366965575419e-14,5.863741576690102e-14
2,Oas1b,7.5207353,0.8576888,5.446897365123396e-14,6.891472329352691e-14
2,Mllt6,7.425821,0.35596418,1.1208253015784521e-13,1.414769368996303e-13
2,A330023F24Rik,7.309554,0.28779545,2.6803057699666885e-13,3.367510425163415e-13
2,Lpar6,7.182741,0.26265582,6.832749753818033e-13,8.551481559176582e-13
2,Tef,6.996362,0.12605996,2.62693820119606e-12,3.2675565662116635e-12
2,Kmo,6.956782,1.4780167,3.481330435199457e-12,4.320365696934598e-12
2,Ulk1,6.926446,0.28371888,4.315450673809846e-12,5.3432526663508176e-12
2,Dnajc18,6.915249,0.19832529,4.670430490703142e-12,5.773962085305255e-12
2,Zbtb20,6.8871913,0.21225992,5.690477433413617e-12,7.02431841476171e-12
2,Mcemp1,6.778606,0.2841472,1.2134112463635657e-11,1.4955570224936957e-11
2,Il1r2,6.743387,1.097693,1.5473615415041435e-11,1.9057102659982693e-11
2,Stk17b,6.6891594,0.2034729,2.2445580409867055e-11,2.7559978368512007e-11
2,Sell,6.6700854,1.2233728,2.5565428974410424e-11,3.134325457029003e-11
2,Ddt,6.66963,0.36971986,2.5644931952983486e-11,3.141697857080001e-11
2,5830416I19Rik,6.583569,0.19018877,4.592876201816481e-11,5.609672589869226e-11
2,Parvb,6.57452,-0.75182426,4.88103303400583e-11,5.957137382360765e-11
2,Pde4b,6.508314,0.55013186,7.599876006468595e-11,9.261456711113496e-11
2,Stfa2,6.4946437,1.7100661,8.323024580780794e-11,1.011989945279344e-10
2,Col9a2,6.4886546,0.57921803,8.660636433322243e-11,1.0522511082283653e-10
2,L3mbtl3,6.3725176,0.2231578,1.8595003104261938e-10,2.2525089645341944e-10
2,Dnajc28,6.2434587,0.19493926,4.279994064185087e-10,5.169136539172161e-10
2,Bst2,6.1934953,0.45638302,5.884450804262502e-10,7.085804903128268e-10
2,Lpin1,6.192063,0.20684133,5.938182574062279e-10,7.145201880659508e-10
2,Hp,6.110103,0.8390153,9.956674042799046e-10,1.192741897889221e-09
2,Usp18,6.1091266,2.7442021,1.001777754280996e-09,1.1991760276337827e-09
2,Zfp532,6.1069136,0.55595493,1.0157635674264548e-09,1.2150210223935912e-09
2,C5ar1,6.106783,0.26065552,1.0165921650071325e-09,1.215116058689439e-09
2,Calcoco1,6.078465,0.31202906,1.2133843498886135e-09,1.448204132096638e-09
2,Rgs11,6.0543785,0.3513924,1.4096093534506448e-09,1.679931205949262e-09
2,Crebrf,5.97027,0.19724993,2.368607821529535e-09,2.818695441321281e-09
2,Uchl1,5.902632,0.4474212,3.577468420377538e-09,4.2510284086830525e-09
2,Fam167a,5.893909,0.44345242,3.771646925754018e-09,4.478485588267216e-09
2,Acrbp,5.8312187,0.1949595,5.50240173620123e-09,6.528819031542352e-09
2,Gm11772,5.778879,0.60643345,7.519997932535674e-09,8.893700000093862e-09
2,Ifit1,5.778814,,7.522907768266818e-09,8.893700000093862e-09
