group,names,scores,logfoldchanges,pvals,pvals_adj
1,CLDN7,-7.275721,-4.4915533,3.4457522693103537e-13,9.067769129764088e-13
1,RASGRP3,-7.369132,,1.717425408126275e-13,4.592046545792179e-13
1,TMEM176B,-7.40266,-1.4412853,1.334833047123383e-13,3.5979327415724613e-13
1,LMO1,-7.412001,-2.5402203,1.2440780872920438e-13,3.3623732088974157e-13
1,MEST,-7.45879,-0.30882442,8.732068643161481e-14,2.3728447399895327e-13
1,NPNT,-7.5134187,,5.760290502213794e-14,1.5781617814284367e-13
1,MYL3,-7.517005,-0.32516748,5.604525153961414e-14,1.5397047126267621e-13
1,SLC7A7,-7.5769715,-1.5665414,3.537141154025037e-14,9.880282553142562e-14
1,IFITM3,-7.6213417,-0.4630573,2.5105204661175376e-14,7.052023781229039e-14
1,TMEM156,-7.681225,,1.5757439094609676e-14,4.438715237918219e-14
1,TSLP,-7.7311,-1.779095,1.0662133080704517e-14,3.020434300482866e-14
1,ZNF804A,-7.732601,-0.4613667,1.0537105785550121e-14,2.993495961804012e-14
1,LINC01117,-7.7533684,-0.7438201,8.948651957137273e-15,2.5494734920619013e-14
1,PLP1,-7.800491,,6.166679084907979e-15,1.776725215373818e-14
1,PRND,-7.827347,,4.982739176698792e-15,1.4484706909008116e-14
1,SMIM5,-7.830766,-1.7732944,4.8490589792678126e-15,1.4137198190285167e-14
1,CRYL1,-7.8343525,-0.32744536,4.712650934580224e-15,1.3779681095263811e-14
1,COLEC10,-7.845862,,4.299894591910082e-15,1.2646748799735534e-14
1,NENF,-7.854119,-0.33773807,4.025922099247907e-15,1.1875876398961378e-14
1,TTR,-7.8546195,-0.73354137,4.009881645920859e-15,1.1863555165446327e-14
1,TFF3,-7.8994064,,2.8023435180609592e-15,8.36520453152525e-15
1,AQP1,-7.924344,,2.293538651724897e-15,6.887503458633324e-15
1,SERPINF1,-8.074886,-0.5237574,6.75397464715715e-16,2.0591386119381555e-15
1,RBP1,-8.142609,-0.5547248,3.868500789152781e-16,1.1903079351239326e-15
1,WNT16,-8.143109,-0.72898257,3.8525393087770146e-16,1.189055342215128e-15
1,GPR12,-8.1723,-1.6514995,3.0256416839218114e-16,9.425675027793805e-16
1,CCDC184,-8.219506,-0.73486716,2.0434265052570428e-16,6.385707828928258e-16
1,PLAU,-8.223176,-1.1529689,1.9818366095514046e-16,6.212653948437005e-16
1,GDF15,-8.253785,-0.7938824,1.534555566436057e-16,4.825646435333512e-16
1,EGFL6,-8.258288,,1.4777595667369332e-16,4.661702103271083e-16
1,L3MBTL4,-8.26029,-0.8019285,1.4531870064895884e-16,4.598693058511356e-16
1,DLX6-AS1,-8.279473,-1.4637879,1.2372173423071744e-16,3.9276741025624583e-16
1,THBD,-8.308914,,9.65818694613986e-17,3.0856827303961214e-16
1,MPZ,-8.361291,,6.203565210291323e-17,2.014144548795884e-16
1,PECAM1,-8.374636,,5.539511348299299e-17,1.810297826241601e-16
1,KRT19,-8.404077,-1.186569,4.312413930784876e-17,1.4232389210511144e-16
1,AHSG,-8.449198,-0.6103908,2.9331213498806606e-17,9.712322350598215e-17
1,CTD-2521M24.8,-8.456286,-0.3121158,2.760265868280466e-17,9.170318499270651e-17
1,GJA4,-8.460123,,2.6709525576007078e-17,8.90317519200236e-17
1,PGF,-8.543109,-0.43407673,1.3065816678443058e-17,4.414127256230763e-17
1,KDR,-8.553368,,1.1954857945600369e-17,4.052494218847583e-17
1,RP11-188D8.1,-8.611666,-0.90089124,7.20064118365724e-18,2.4744471421502547e-17
1,NR4A2,-8.693734,-1.4954512,3.5071752398343026e-18,1.2262850488931129e-17
1,AC108488.4,-8.698571,-0.7394614,3.3608774568291503e-18,1.1792552480102283e-17
1,RAMP2,-8.752867,-0.3194744,2.080001867909826e-18,7.323950239119106e-18
1,ACAT2,-8.7873125,-0.74361897,1.5318078454818112e-18,5.431942714474508e-18
1,NSG1,-8.805911,-1.0934165,1.2979410921742164e-18,4.619007445459844e-18
1,TNFSF10,-8.847112,,8.981335468705916e-19,3.2076198102521126e-18
1,SYT16,-8.850031,-0.5079163,8.749502134226333e-19,3.136022270332019e-18
1,HHIP,-8.851699,-0.5994061,8.61969017087278e-19,3.100607975134093e-18
1,C4orf26,-8.870798,-1.102435,7.262342829316978e-19,2.621784414915876e-18
1,RP11-1109F11.5,-8.911833,-0.39925238,5.019598027454535e-19,1.818694937483527e-18
1,UPK3A,-8.957037,-1.2759175,3.335208104168491e-19,1.2128029469703603e-18
1,ANGPT2,-9.010331,-0.5885555,2.054354727977148e-19,7.580644752683203e-19
1,AKR1B10,-9.020506,,1.872222589284039e-19,6.934157738089033e-19
1,RP11-753H16.3,-9.040856,,1.5544910453527242e-19,5.822063840272375e-19
1,EGR2,-9.041774,-1.075229,1.5414974094526535e-19,5.795103043055088e-19
1,SCGB1A1,-9.056703,,1.3445315576030594e-19,5.0737039909549405e-19
1,CPM,-9.08114,-0.39728743,1.0744358135780694e-19,4.100900051824692e-19
1,LYZ,-9.088479,-0.9349995,1.0043382672088346e-19,3.8480393379648835e-19
1,RP11-285F16.1,-9.109664,-0.67052776,8.263774960130456e-20,3.215476638183057e-19
1,RIMS1,-9.1234665,-0.9180642,7.27587807492274e-20,2.8421398730166956e-19
1,DLL4,-9.172966,,4.601781416219024e-20,1.8117249670153638e-19
1,HPGD,-9.26446,-2.5522819,1.9606848008898905e-20,7.780495241626549e-20
1,HES7,-9.3004055,-4.331744,1.3991076588992303e-20,5.574134099200121e-20
1,HOPX,-9.320005,,1.163344160281901e-20,4.653376641127604e-20
1,HOXB9,-9.372215,-4.0077076,7.1025737383925e-21,2.863941023545363e-20
1,S100A10,-9.386144,-0.98148865,6.223724777143218e-21,2.5197266304223556e-20
1,CTSC,-9.413417,-0.41303912,4.802670221503734e-21,1.9845744716957578e-20
1,RBP4,-9.49807,-0.5934726,2.1381584100666218e-21,9.02176544331908e-21
1,PCAT14,-9.5049095,,2.0022255322850798e-21,8.484006492733389e-21
1,ICAM1,-9.610164,-0.8643638,7.243388974425146e-22,3.0822931806064453e-21
1,IL32,-9.623008,-1.530436,6.393394737783412e-22,2.7322199734117142e-21
1,BST2,-9.640272,-1.1330388,5.404465086673775e-22,2.319512912735526e-21
1,RASD1,-9.646944,-0.83521664,5.064236950719986e-22,2.1828607546206837e-21
1,PRSS1,-9.65787,,4.552309915750182e-22,1.970696933225187e-21
1,FN1,-9.871548,-0.7962331,5.53046294163662e-23,2.4150493194919738e-22
1,MYL4,-9.927511,,3.160463202399214e-23,1.3922745385018564e-22
1,SLC35D3,-10.041189,,1.0045608005837257e-23,4.464714669261003e-23
1,MT1M,-10.064124,1.6870896,7.959226263161897e-24,3.5532260103401323e-23
1,RNASE1,-10.096818,,5.7063509721187746e-24,2.5704283658192677e-23
1,ACTA2,-10.108328,-0.6277851,5.074284066017732e-24,2.296056138469562e-23
1,NCCRP1,-10.111998,-4.9804378,4.8877290002403985e-24,2.221695000109272e-23
1,PLN,-10.114333,,4.7725661409201705e-24,2.1792539456256485e-23
1,REN,-10.203156,,1.9193043495626425e-24,8.84472050489697e-24
1,ACTC1,-10.261789,,1.0474783872440463e-24,4.9177389072490435e-24
1,C19orf45,-10.268628,-0.80884534,9.758246020544548e-25,4.602946236105919e-24
1,RPL34,-10.285559,-0.20142387,8.186579017761686e-25,3.879895269081368e-24
1,CHCHD2,-10.317252,-0.21250929,5.8884459420326885e-25,2.817438249776406e-24
1,RP11-511B23.1,-10.31892,-14.277465,5.787047465897596e-25,2.7822343586046136e-24
1,GAPDH,-10.336101,-0.16950133,4.838244083064379e-25,2.337315982156705e-24
1,CALB2,-10.567627,,4.2101341066201565e-26,2.115645279708621e-25
1,SLC39A2,-10.593482,,3.194830665631782e-26,1.6135508412281727e-25
1,SPINK1,-10.60424,-4.224593,2.847677222552754e-26,1.4455214327678953e-25
1,HOXB-AS3,-10.63535,-3.332891,2.040613557748612e-26,1.0464684911531344e-25
1,RP11-61A14.1,-10.657369,-0.51186377,1.6109150798721052e-26,8.34671025840469e-26
1,ACTA1,-10.778552,,4.346723599130642e-27,2.287749262700338e-26
1,FGB,-10.877218,-5.417717,1.4801173179500749e-27,7.87296445718125e-27
1,S100A6,-10.918002,-0.70188725,9.455315497751066e-28,5.083502955780143e-27
1,PLD1,-10.92409,-0.63720685,8.842210169871366e-28,4.779573064795333e-27
1,CST4,-10.973965,,5.09863947315734e-28,2.7709997136724674e-27
1,RP11-343L5.2,-11.020921,-1.8200207,3.0294431472792525e-28,1.664529201801787e-27
1,COLEC11,-11.038519,,2.4910586390991653e-28,1.3762754912150085e-27
1,CDKN1A,-11.117584,-0.6312176,1.0302355901782147e-28,5.755506090381088e-28
1,LINC00379,-11.125091,,9.4709446731596e-29,5.350816199525198e-28
1,HBA1,-11.141438,-3.8389158,7.883629478489588e-29,4.479334930959993e-28
1,TMEM98,-11.159619,-0.4783659,6.426605028169705e-29,3.693451165614773e-28
1,TFPI2,-11.16112,-2.0106642,6.318990563680924e-29,3.652595701549667e-28
1,SOX17,-11.191979,,4.4635466488446945e-29,2.610261198154792e-28
1,SLC18A1,-11.235849,,2.718659223370561e-29,1.6086740966689707e-28
1,LEFTY2,-11.341354,,8.18678413353923e-30,4.9022659482270833e-29
1,RP11-111H13.1,-11.416667,-1.3785423,3.452219750572543e-30,2.1050120430320382e-29
1,NKX2-5,-11.460954,,2.0722064125509992e-30,1.27913976083395e-29
1,KRT8,-11.5003195,-0.94716316,1.3142779175458866e-30,8.163216879166998e-30
1,CA4,-11.514582,-2.7138608,1.113990211899075e-30,6.962438824369219e-30
1,TAC3,-11.5214205,-2.1881852,1.0290039857103806e-30,6.471723180568431e-30
1,BIRC7,-11.527593,,9.57850654346245e-31,6.062345913583829e-30
1,APOC3,-11.565791,-1.9557658,6.1422776337664405e-31,3.988491969978208e-30
1,ISG15,-11.598985,-0.32999858,4.1699405760836356e-31,2.7433819579497603e-30
1,SPON2,-11.617333,,3.3647385532411284e-31,2.2431590354940856e-30
1,RP11-513G11.4,-11.675715,-0.65353364,1.6963219723224934e-31,1.1461634948124956e-30
1,USP18,-11.735765,-2.1500006,8.356673243222046e-32,5.763222926360031e-31
1,HOXA-AS3,-11.828009,,2.79697487533068e-32,1.9559264862452312e-31
1,EPHA5-AS1,-11.878884,-0.7905848,1.523870333971729e-32,1.0731481225153022e-31
1,MGST1,-11.977133,-1.141992,4.682375246221703e-33,3.344553747301216e-32
1,CXCL10,-12.022838,,2.6955229055194747e-33,1.939225111884514e-32
1,APOB,-12.130094,-3.22245,7.316567306321262e-34,5.34056007760676e-33
1,GSTA1,-12.175549,-1.0839776,4.195656228835425e-34,3.131086737936884e-33
1,LGALS2,-12.228843,,2.180231144800798e-34,1.639271537444209e-33
1,C10orf10,-12.261286,-0.98892844,1.4616133154472814e-34,1.1157353553032682e-33
1,S100B,-12.289143,,1.0359884530145787e-34,7.96914194626599e-34
1,SMCR2,-12.319752,-0.660432,7.091244758283197e-35,5.540034967408748e-34
1,AQP3,-12.360285,-2.5587366,4.2863303878024107e-35,3.375063297482213e-34
1,GPX2,-12.395147,,2.7763409724229077e-35,2.203445216208657e-34
1,CARTPT,-12.399068,,2.643822742385562e-35,2.1150581939084495e-34
1,SYNM,-12.418918,-1.2166933,2.0633476315055698e-35,1.6639900254077176e-34
1,HMGCS2,-12.460953,,1.2190606732219732e-35,9.91106238391848e-35
1,AF131217.1,-12.484305,-1.3579527,9.093377032365903e-36,7.515187630054465e-35
1,CDH7,-12.486056,-2.662832,8.895455684307469e-36,7.412879736922891e-35
1,MYL7,-12.508242,,6.72974010931638e-36,5.655243789341497e-35
1,LGALS3,-12.731511,-0.89247364,3.95118748744709e-37,3.4061961098681806e-36
1,TNNT2,-12.806073,,1.5161573161241634e-37,1.3417321381629765e-36
1,TMEM141,-12.874296,-0.88145447,6.280891440217121e-38,5.607938785908144e-37
1,CXCL2,-12.895564,-1.7444037,4.767622956354254e-38,4.295155816535364e-37
1,CDX2,-12.971293,,1.7800047414759023e-38,1.6181861286144567e-37
1,EPCAM,-13.016165,,9.902133764674108e-39,9.084526389609273e-38
1,SERPINA1,-13.075797,-7.5968843,4.527912818046402e-39,4.1925118685614834e-38
1,GPR183,-13.093395,,3.5918557647951296e-39,3.3568745465375043e-38
1,LCN15,-13.164955,,1.3962111285744646e-39,1.3171803099759102e-38
1,IGFBP6,-13.188057,-1.2849984,1.0280024661891343e-39,9.884639097972445e-39
1,S100A16,-13.20307,-1.1560609,8.42311218369163e-40,8.177778819118088e-39
1,LTB,-13.23076,-1.6489226,5.829522985138772e-40,5.715218612881149e-39
1,SPRR2F,-13.358032,,1.0633827823430796e-40,1.0633827823430796e-39
1,CTD-2545M3.8,-13.518415,,1.217701495180672e-41,1.2425525461027264e-40
1,APOA2,-13.662786,,1.6937795712093763e-42,1.7461645064014188e-41
1,IHH,-13.678633,,1.3623106067980306e-42,1.4190735487479485e-41
1,FGG,-13.8009,,2.516882143345252e-43,2.6493496245739496e-42
1,AFP,-13.933428,-3.6678605,3.9684398469924476e-44,4.313521572817878e-43
1,RPL10,-14.122501,-0.20758422,2.760163261524189e-45,3.0331464412353723e-44
1,ANKRD1,-14.137681,,2.2249650700372934e-45,2.4721834111525483e-44
1,RGS16,-14.162201,-0.7761636,1.569980092263602e-45,1.7640225755770809e-44
1,ITLN2,-14.253444,,4.267079202938045e-46,4.848953639702324e-45
1,DUSP2,-14.399733,-1.2663766,5.194431366392139e-47,6.040036472549e-46
1,CYB5A,-14.512743,-1.2041404,1.0061520057272744e-47,1.1837082420320874e-46
1,RAMP1,-14.549774,-4.5802426,5.859645756970612e-48,7.059814165024833e-47
1,GSTA2,-14.63743,,1.6207953754990095e-48,2.0009819450605054e-47
1,APOC1,-14.727422,-1.2597785,4.297932929477325e-49,5.372416161846656e-48
1,MYH6,-14.811909,,1.2270597998563449e-49,1.553240252982715e-48
1,KRT18,-14.836762,-1.5702238,8.474825720942774e-50,1.0865161180695864e-48
1,FGA,-14.846062,,7.377706116682423e-50,9.581436515171978e-49
1,SERPINA11,-14.8918085,,3.725544765436227e-50,4.902032586100299e-49
1,FTH1,-14.895853,-0.19934078,3.5067786723061634e-50,4.675704896408218e-49
1,TTN,-14.9015665,,3.2194165438193637e-50,4.350562897053194e-49
1,AMBP,-14.938931,,1.8390173142915029e-50,2.519201800399319e-49
1,ELF3,-15.017079,-5.287013,5.675381799250979e-51,7.993495491902789e-50
1,URAD,-15.086554,,1.9854486743285824e-51,2.877461846853018e-50
1,NPY,-15.095061,,1.745266648897069e-51,2.566568601319219e-50
1,ENPP3,-15.180382,-2.0883636,4.7699640965239115e-52,7.227218328066532e-51
1,NPPB,-15.341183,,4.0573683193901484e-53,6.2421051067540745e-52
1,S100A14,-15.378797,,2.271284766380382e-53,3.548882447469347e-52
1,CSRP3,-15.423918,,1.1303387677951362e-53,1.79418852030974e-52
1,SMPX,-15.528588,,2.222179329760703e-54,3.584160209291457e-53
1,FGF7,-15.680382,-0.70046157,2.0601380538849644e-55,3.4335634231416075e-54
1,VTN,-15.749605,,6.911102182951015e-56,1.1713732513476297e-54
1,AGT,-15.807737,,2.7517384152840893e-56,4.744376578076016e-55
1,RP13-941N14.1,-15.925919,-4.176469,4.1881507337160785e-57,7.478840595921569e-56
1,GNRH2,-15.941849,,3.246059259648657e-57,5.901925926633922e-56
1,ZG16,-16.061865,,4.7213588273231756e-58,8.908224202496559e-57
1,RP11-95O2.5,-16.39731,-1.5435205,1.9989143067896373e-60,3.997828613579274e-59
1,APOA1,-16.490723,,4.2780482817690347e-61,8.730710779120478e-60
1,MYOZ2,-16.823082,,1.6532915325844928e-63,3.51764155869041e-62
1,NPPA,-16.93993,,2.2839860014753608e-64,4.965186959729045e-63
1,MGC16275,-17.020079,,5.8291509289763335e-65,1.295366873105852e-63
1,PDLIM1,-17.071205,-2.0246494,2.4312824985793476e-65,5.654145345533367e-64
1,WFDC1,-17.156527,-2.7091234,5.617461477934653e-66,1.3374908280796791e-64
1,C3orf80,-17.342098,-2.0030663,2.2632556205974414e-67,5.658139051493603e-66
1,FOXS1,-17.42058,,5.7591032652312374e-68,1.4766931449310865e-66
1,CGA,-17.616825,,1.8298793629198012e-69,4.945619899783247e-68
1,AREG,-17.64585,,1.095137219210081e-69,3.0420478311391142e-68
1,RP11-462L8.1,-18.088802,,3.9048295462338933e-73,1.1832816806769374e-71
1,LIMD1,-19.106815,-1.1556063,2.215835637016547e-81,7.640812541436368e-80
1,APOBEC2,-19.150019,,9.675245768160075e-82,3.4554449172000265e-80
1,RP11-44N21.1,-20.255022,-0.97255677,3.2081132074755994e-91,1.2338896951829229e-89
2,COL5A1,27.284191,2.9514265,6.53359266570097e-164,6.53359266570097e-161
2,LMCD1,27.202248,2.4491649,6.109049836746789e-163,2.692375824438062e-160
2,COL1A1,27.191994,2.7639768,8.077127473314186e-163,2.692375824438062e-160
2,CREB3L1,27.167824,3.5151982,1.5594034239082806e-162,3.8985085597707017e-160
2,IL6ST,27.075993,2.9712343,1.8884167138472252e-161,3.7768334276944506e-159
2,SRPX,27.018677,1.6836565,8.917873400670329e-161,1.486312233445055e-158
2,HOXC8,26.982603,3.8127306,2.3650728072163818e-160,3.3786754388805456e-158
2,EMP3,26.969511,1.6021223,3.3685420959073504e-160,4.210677619884188e-158
2,COL3A1,26.92419,2.6201084,1.144330398597331e-159,1.2714782206637013e-157
2,SNHG18,26.673874,1.2168165,9.461172657047337e-157,9.461172657047336e-155
2,PPIC,26.664078,2.0453284,1.2290507955717703e-156,1.1173189050652457e-154
2,CLEC1B,26.61006,,5.192206472259151e-156,4.326838726882626e-154
2,OLFML3,26.586712,1.9686587,9.669976870604436e-156,7.438443746618798e-154
2,POSTN,26.514566,2.2295136,6.584328648229238e-155,4.7030918915923127e-153
2,DCN,26.500557,3.006479,9.550009857888793e-155,6.366673238592529e-153
2,IFITM3,26.477577,1.8411635,1.7569173967678725e-154,1.0980733729799203e-152
2,SLC39A2,26.460363,,2.772670584884404e-154,1.6309826969908256e-152
2,FMOD,26.448187,,3.828239384737911e-154,2.1267996581877286e-152
2,FIBIN,26.439856,3.932928,4.773319289098719e-154,2.5122733100519573e-152
2,MMP23B,26.432165,1.4923062,5.8511911642538745e-154,2.9255955821269372e-152
2,WNT2,26.393345,2.813411,1.6337381057827688e-153,7.779705265632231e-152
2,IGFBP3,26.341158,3.8286068,6.481043052521822e-153,2.945928660237192e-151
2,SPARC,26.303436,2.0889115,1.7517913540684314e-152,7.616484148123614e-151
2,ARHGDIB,26.296295,3.837496,2.1143094236384487e-152,8.809622598493536e-151
2,SMOC2,26.270567,1.8333889,4.1616431200428876e-152,1.664657248017155e-150
2,COL6A3,26.26013,1.8294314,5.476411466397254e-152,2.1063121024604826e-150
2,COL21A1,26.224514,6.028055,1.3963389871047715e-151,5.171625878165821e-150
2,TNNT2,26.217098,,1.696541708430815e-151,6.059077530110053e-150
2,SPON2,26.17663,4.506238,4.905069542923908e-151,1.6914032906634166e-149
2,GLIPR1,26.145317,4.0790615,1.1140932789842404e-150,3.7136442632808014e-149
2,CHN1,26.125542,2.0767279,1.8694727685776756e-150,5.898349246409411e-149
2,RGS4,26.125175,,1.8874717588510115e-150,5.898349246409411e-149
2,C10orf10,26.029497,1.7288184,2.296320588301142e-149,6.958547237276189e-148
2,COL15A1,25.982437,,7.82213768792422e-149,2.3006287317424176e-147
2,RAMP2,25.964035,0.94349825,1.2624602243104692e-148,3.607029212315626e-147
2,MGP,25.960098,,1.3985342113359734e-148,3.8848172537110374e-147
2,COL1A2,25.919813,2.07485,3.9827146489024184e-148,1.0764093645682212e-146
2,BDKRB1,25.86204,,1.7813691629019474e-147,4.687813586584072e-146
2,PITX2,25.845285,3.2914066,2.7489077463022846e-147,7.048481400775089e-146
2,PRCD,25.83558,3.4309509,3.533751177340804e-147,8.83437794335201e-146
2,COL6A1,25.797493,1.8429875,9.460462034731515e-147,2.307429764568662e-145
2,RAMP1,25.746588,3.085158,3.51994610710595e-146,8.380824064537976e-145
2,PRKCDBP,25.735693,3.7182474,4.661437923745796e-146,1.0840553311036735e-144
2,HAND1,25.698978,4.283193,1.2000404121703791e-145,2.7273645731144983e-144
2,PLPP3,25.68799,1.3790642,1.5921273029472366e-145,3.5380606732160816e-144
2,TNNI1,25.6841,3.2626133,1.7597480818272677e-145,3.825539308320147e-144
2,EGFL6,25.487299,5.5423365,2.726359677647042e-143,5.8007652715894504e-142
2,SLC18A3,25.298233,,3.340419010741759e-141,6.959206272378664e-140
2,LUM,25.269577,2.4461453,6.901879862203982e-141,1.408546910653874e-139
2,TFPI2,25.194775,2.7721095,4.570297095586636e-140,9.140594191173271e-139
2,BAMBI,25.149729,2.013453,1.422882185154331e-139,2.789965068930061e-138
2,RP4-794H19.1,25.090126,2.4666133,6.374363866708182e-139,1.2258392051361889e-137
2,SLC40A1,25.084175,1.6931604,7.402510263084646e-139,1.3967000496386125e-137
2,LINC00305,25.010654,,4.6816380323151383e-138,8.669700059842849e-137
2,NSG1,24.988863,2.3048403,8.079051175963782e-138,1.4689183956297786e-136
2,NUPR1,24.96451,2.262134,1.4857891575902718e-137,2.6531949242683424e-136
2,SNAI2,24.957277,1.6621897,1.780290687054055e-137,3.1233169948316753e-136
2,PLP2,24.932922,2.358711,3.2715546911786497e-137,5.595953462956824e-136
2,SOCS3,24.932556,1.5975119,3.3016125431445257e-137,5.595953462956824e-136
2,CCDC80,24.92752,1.2349788,3.7439851814200086e-137,6.239975302366681e-136
2,RGCC,24.775993,3.3643725,1.6270306777705927e-135,2.6672634061812994e-134
2,FBXO32,24.589401,3.7089808,1.6400597326197314e-133,2.6452576332576313e-132
2,MIR22HG,24.486126,2.1347103,2.076129801565891e-132,3.295444129469668e-131
2,C5orf66-AS1,24.411873,3.3589454,1.2793442346571402e-131,1.9989753666517814e-130
2,PDPN,24.400429,3.0476205,1.6923761147196138e-131,2.603655561107098e-130
2,PCOLCE,24.388433,1.736956,2.2687041731533977e-131,3.4374305653839356e-130
2,CDH7,24.282137,3.0336204,3.027553711478922e-130,4.5187368828043605e-129
2,DKK2,24.27344,1.1779062,3.7407181070343485e-130,5.5010560397563945e-129
2,DHRS9,24.139858,,9.542432134393775e-129,1.3829611788976485e-127
2,VTN,24.06295,9.357035,6.109998988855849e-128,8.728569984079783e-127
2,NPW,24.02056,1.0071057,1.695957548173247e-127,2.3886726030609116e-126
2,SERPIND1,23.98412,,4.073065674164904e-127,5.6570356585623676e-126
2,CYTL1,23.867476,0.9707662,6.668892366552813e-126,9.135468995277826e-125
2,TDO2,23.848066,2.4269593,1.0605202666134705e-125,1.4331354954236088e-124
2,NPNT,23.757425,,9.207917899266305e-125,1.2277223865688407e-123
2,PLAT,23.730415,2.126023,1.7505282362958025e-124,2.3033266267050033e-123
2,GNG11,23.702126,1.0631435,3.428299177617779e-124,4.452336594308804e-123
2,ZFP36,23.679693,2.1761312,5.838233212825934e-124,7.484914375417865e-123
2,SLC9A3R1,23.628422,3.1366627,1.9675495694235008e-123,2.490569075219621e-122
2,IGF2,23.618351,1.7808502,2.4971013603759194e-123,3.1213767004698993e-122
2,TMEM141,23.606905,1.6355692,3.2734698938402914e-123,4.0413208565929524e-122
2,AQP1,23.516356,,2.774837362871889e-122,3.3839480035023037e-121
2,NCCRP1,23.471493,3.3990042,7.976490015832149e-122,9.610228934737528e-121
2,CHGB,23.463253,,9.68155037795496e-122,1.1525655211851143e-120
2,ITM2A,23.440823,1.0310924,1.639927806892445e-121,1.9293268316381705e-120
2,THBD,23.174116,,8.307002379938438e-119,9.659305092951673e-118
2,KDR,23.13319,,2.1465423382361217e-118,2.4672900439495655e-117
2,PRSS35,23.126415,1.3002602,2.5114473823515067e-118,2.853917479944894e-117
2,LGALS3BP,23.036415,1.9959328,2.0127326293113794e-117,2.2614973363049208e-116
2,RERG,23.034767,1.2166489,2.0907602356375582e-117,2.3230669284861759e-116
2,GZMA,22.939915,1.7572283,1.8579383302193706e-116,2.041690472768539e-115
2,GLYAT,22.858063,3.4615204,1.2150262233399004e-115,1.320248862483972e-114
2,PLA2G2A,22.857605,,1.227831442110094e-115,1.320248862483972e-114
2,AKR1B10,22.79553,,5.07805847743987e-115,5.3453247130945996e-114
2,RP11-802E16.3,22.781063,1.0964271,7.065446262645503e-115,7.3598398569224e-114
2,IGFBP5,22.695732,1.4208162,4.9365051140658606e-114,5.089180529964805e-113
2,RP11-343L5.2,22.68914,1.9219403,5.734711928085546e-114,5.851746865393415e-113
2,RGS5,22.542284,2.282913,1.5985751878019979e-112,1.6147224119212098e-111
2,IDH1,22.452833,1.8778869,1.2007139664351703e-111,1.2007139664351702e-110
2,MFAP4,22.340584,1.7963268,1.4908142427866537e-110,1.47605370572936e-109
2,C4orf26,22.312109,2.0415518,2.8188150560486613e-110,2.763544172596727e-109
2,PLD1,22.218355,1.0295396,2.282754997032275e-109,2.2162669874099758e-108
2,OGN,22.201143,1.2308562,3.34827096928562e-109,3.2194913166207888e-108
2,SLN,22.105558,,2.794603429482654e-108,2.6615270756977657e-107
2,GADD45B,21.977013,1.1157951,4.7789740612126446e-107,4.508466095483627e-106
2,FN1,21.940756,1.5225961,1.0612388719617331e-106,9.918120298707786e-106
2,HS3ST1,21.863482,1.0260614,5.785836665385996e-106,5.3572561716537e-105
2,MX1,21.849016,1.1748012,7.9426258355075e-106,7.286812693126147e-105
2,S100A10,21.821274,1.978703,1.4574205551707886e-105,1.3249277774279896e-104
2,APOE,21.73164,1.6612914,1.0305520008619944e-104,9.284252260017967e-104
2,JUN,21.27761,1.5282884,1.83037891590041e-100,1.619804350354345e-99
2,WNT16,21.240622,1.4467599,4.0253317517670386e-100,3.5309927647079285e-99
2,CRTAC1,21.165087,3.54694,2.003934459637544e-99,1.7425517040326467e-98
2,CHRM2,21.08177,1.6384879,1.169279414614877e-98,1.0079994953576525e-97
2,RASD1,20.968971,1.5132091,1.259559388367031e-97,1.076546485783787e-96
2,GPNMB,20.950294,3.049609,1.864745016881997e-97,1.5802923871881333e-96
2,TAC3,20.903143,2.7888353,5.013320375601448e-97,4.212874265211301e-96
2,SYNPO2,20.871555,1.0517206,9.712117485556258e-97,8.093431237963549e-96
2,ISG15,20.836397,0.65174377,2.025157359845161e-96,1.6736837684670752e-95
2,LEFTY2,20.818178,,2.9623627664875664e-96,2.428166202038989e-95
2,JUNB,20.751707,1.9055749,1.1831318886971175e-95,9.618958444692013e-95
2,SERPINE1,20.750242,2.3947432,1.2197349879025421e-95,9.836572483085017e-95
2,RSPO2,20.541037,1.9674854,9.256736857818701e-94,7.405389486254961e-93
2,MYL3,20.457903,0.7922313,5.108962664011677e-93,4.022805247253289e-92
2,RLTPR,20.320932,1.7857314,8.396489321445057e-92,6.55975728237895e-91
2,FGF7,20.22141,1.0695152,6.344233815990715e-91,4.918010710070322e-90
2,ACPP,20.204657,2.0847502,8.908789510912071e-91,6.8529150083939005e-90
2,CFI,20.156315,1.1543009,2.3688429562872015e-90,1.8082770658680925e-89
2,CTD-2339F6.1,20.066223,,1.4566450960030303e-89,1.0952218766940076e-88
2,DIO3,20.01257,2.982738,4.280026107031082e-89,3.194049333605285e-88
2,NEAT1,19.866812,0.6710453,7.885492317011923e-88,5.841105420008831e-87
2,BHLHE40,19.86379,1.0285283,8.374542747811772e-88,6.157752020449832e-87
2,ANKS1B,19.8409,6.1718936,1.3207011068896166e-87,9.640154064887712e-87
2,KISS1,19.812702,,2.313319411024536e-87,1.6763184137858954e-86
2,NR4A1,19.795946,1.6362039,3.2263274474556795e-87,2.3210988830616397e-86
2,HOXB6,19.56916,1.4928464,2.833089441075945e-85,2.0236353150542461e-84
2,MAB21L2,19.526403,0.9332745,6.549236878763121e-85,4.644848850186611e-84
